Date,country,ADR GGAL,BLUE,Dolar CCL,Dolar MEP,Dolar Mayorista,Dolar Oficial,Dolar Solidario,GGAL,Merval,uno,Brecha CCL,Brecha MEP,Brecha Blue,uno - 30d_running_av,uno - 30d_running_av_mom_change,uno - 30d_change,uno - usd_daily,uno - 7d_running_av,uno - 1d_change,BLUE - 30d_running_av,BLUE - 30d_running_av_mom_change,BLUE - 30d_change,BLUE - usd_daily,BLUE - 7d_running_av,BLUE - 1d_change,GGAL - 30d_running_av,GGAL - 30d_running_av_mom_change,GGAL - 30d_change,GGAL - usd_daily,GGAL - 7d_running_av,GGAL - 1d_change,Merval - 30d_running_av,Merval - 30d_running_av_mom_change,Merval - 30d_change,Merval - usd_daily,Merval - 7d_running_av,Merval - 1d_change,Merval - CCL_daily,ADR GGAL - 30d_running_av,ADR GGAL - 30d_running_av_mom_change,ADR GGAL - 30d_change,ADR GGAL - usd_daily,ADR GGAL - 7d_running_av,ADR GGAL - 1d_change,Dolar CCL - 30d_running_av_mom_change,Dolar CCL - 30d_running_av,Dolar CCL - 30d_change,Dolar CCL - usd_daily,Dolar CCL - 7d_running_av,Dolar CCL - 1d_change,Dolar MEP - 30d_running_av_mom_change,Dolar MEP - 30d_change,Dolar MEP - 30d_running_av,Dolar MEP - usd_daily,Dolar MEP - 7d_running_av,Dolar MEP - 1d_change,Brecha CCL - 30d_running_av,Brecha CCL - 30d_running_av_mom_change,Brecha CCL - 30d_change,Brecha CCL - usd_daily,Brecha CCL - 7d_running_av,Brecha CCL - 1d_change,Brecha MEP - 30d_running_av,Brecha MEP - 30d_running_av_mom_change,Brecha MEP - 30d_change,Brecha MEP - usd_daily,Brecha MEP - 7d_running_av,Brecha MEP - 1d_change,Brecha Blue - 30d_running_av,Brecha Blue - 30d_running_av_mom_change,Brecha Blue - 30d_change,Brecha Blue - usd_daily,Brecha Blue - 7d_running_av,Brecha Blue - 1d_change,Dolar Oficial - 30d_running_av_mom_change,Dolar Oficial - 30d_change,Dolar Oficial - 30d_running_av,Dolar Oficial - usd_daily,Dolar Oficial - 7d_running_av,Dolar Oficial - 1d_change,Dolar Mayorista - 30d_running_av_mom_change,Dolar Mayorista - 30d_running_av,Dolar Mayorista - 30d_change,Dolar Mayorista - usd_daily,Dolar Mayorista - 7d_running_av,Dolar Mayorista - 1d_change,Dolar Solidario - 30d_running_av,Dolar Solidario - 30d_change,Dolar Solidario - 30d_running_av_mom_change,Dolar Solidario - usd_daily,Dolar Solidario - 7d_running_av,Dolar Solidario - 1d_change
2016-12-20,Argentina,,16.38,15.831,,,15.827,,,,1.0,,,,1.0,0.0,0.0,0.0630199142929165,1.0,0.0,16.087333333333333,0.046829924299937,0.0466453674121405,1.032266196117973,16.44,-0.96735187424426,,,,,,,,,,,,,,,,,,,,0.0416496377484676,15.887066666666668,0.0220142027114267,0.997668263171162,16.02585714285714,-1.6402609506057764,,,,,,,,,,,,,,,,,,,,,,,,,0.038077802401871,0.0222839426430694,15.801066666666664,0.9974161835139904,15.921714285714287,-0.1891908936116459,,,,,,,,,,,,
2016-12-21,Argentina,,16.38,16.089,,,15.865,,,,1.0,,,,1.0,0.0,0.0,0.0633512828634779,1.0,0.0,16.11266666666667,0.0478874460751375,0.0486555697823303,1.037694013303769,16.461428571428574,0.0,,,,,,,,,,,,,,,,,,,,0.0416233681177138,15.9042,0.0330016051364365,1.0192587899904972,16.019714285714286,1.629713852567738,,,,,,,,,,,,,,,,,,,,,,,,,0.0385319976449627,0.0302617053055394,15.8166,1.0050681026290782,15.914857142857144,0.2400960384153716,,,,,,,,,,,,
2016-12-22,Argentina,,16.439999999999998,15.983,,,15.773,,,,1.0,,,,1.0,0.0,0.0,0.0636132315521628,1.0,0.0,16.14,0.0490737731556711,0.0524967989756721,1.045801526717557,16.458571428571428,0.366300366300365,,,,,,,,,,,,,,,,,,,,0.0412725203124386,15.9171,0.0248140548858681,1.0167302798982187,16.032714285714288,-0.6588352290384569,,,,,,,,,,,,,,,,,,,,,,,,,0.0387532292534817,0.023821887576269,15.828833333333334,1.0033715012722646,15.882571428571428,-0.5798928458871755,,,,,,,,,,,,
2016-12-23,Argentina,,16.46,15.64,,,15.599,,,,1.0,,,,1.0,0.0,0.0,0.0645786244752986,1.0,0.0,16.163666666666668,0.0498614358707891,0.045079365079365,1.0629641588634162,16.454285714285714,0.1216545012165726,,,,,,,,,,,,,,,,,,,,0.0405573227591615,15.919833333333331,0.0052706003342333,1.0100096867936714,15.970285714285714,-2.146030157041856,,,,,,,,,,,,,,,,,,,,,,,,,0.037964254024591,0.0043783400940056,15.8311,1.007361963190184,15.832142857142856,-1.103150954162169,,,,,,,,,,,,
2016-12-26,Argentina,,16.65,15.64,,,15.553,,,,1.0,,,,1.0,0.0,0.0,0.0642776795757673,1.0,0.0,16.229,0.0506473888649114,0.0478288231592194,1.0702233649365258,16.46142857142857,1.154313487241776,,,,,,,,,,,,,,,,,,,,0.0394652159922073,15.935833333333331,0.0128877663363771,1.005302908565001,15.780428571428573,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0360548772110409,0.0011586739620212,15.836133333333333,0.9997107504419092,15.687857142857144,-0.2948906981216748,,,,,,,,,,,,
2016-12-27,Argentina,,16.57,15.686,,,15.523,,,,1.0,,,,1.0,0.0,0.0,0.0643293663557414,1.0,0.0,16.25166666666667,0.0509355061217453,0.0427942101950913,1.065937600514635,16.48857142857143,-0.4804804804804718,,,,,,,,,,,,,,,,,,,,0.0393741851368971,15.944,0.0158668480020722,1.0090704406561597,15.759714285714283,0.2941176470588225,,,,,,,,,,,,,,,,,,,,,,,,,0.0352407932011329,-0.0007724493080142,15.835733333333334,0.9985847539401737,15.644428571428572,-0.1928888317366484,,,,,,,,,,,,
2016-12-28,Argentina,,16.6,15.657,,,15.573,,,,1.0,,,,1.0,0.0,0.0,0.0636537237428389,1.0,0.0,16.275333333333332,0.0512875721298766,0.0446821900566394,1.0566518141311267,16.52,0.1810500905250478,,,,,,,,,,,,,,,,,,,,0.0392202850962917,15.9512,0.0139887312997861,0.9966263526416296,15.698,-0.1848782353691236,,,,,,,,,,,,,,,,,,,,,,,,,0.0345368198950897,0.0024460894753781,15.837,0.991279439847231,15.602714285714285,0.3221026863364118,,,,,,,,,,,,
2016-12-29,Argentina,,16.75,15.909,,,15.733,,,,1.0,,,,1.0,0.0,0.0,0.0628338045868677,1.0,0.0,16.30366666666667,0.0519173279996558,0.0534591194968552,1.0524662268300349,16.564285714285713,0.9036144578313144,,,,,,,,,,,,,,,,,,,,0.0386577810173374,15.9596,0.0160950373634796,0.9996229971724788,15.68742857142857,1.6095037363479614,,,,,,,,,,,,,,,,,,,,,,,,,0.0340271477461364,0.0104688503532435,15.842433333333332,0.98856424756519,15.597,1.0274192512682134,,,,,,,,,,,,
2016-12-30,Argentina,,16.67,15.909,,,15.85,,,,1.0,,,,1.0,0.0,0.0,0.0630199142929165,1.0,0.0,16.32766666666667,0.0521307672480455,0.0451410658307211,1.0505419712629191,16.594285714285714,-0.4776119402984946,,,,,,,,,,,,,,,,,,,,0.0350388274520581,15.945566666666668,-0.0257807715860378,1.0025838164860097,15.725857142857144,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0325373341849482,0.0003786922494319,15.842633333333334,0.9988656415427276,15.632857142857144,0.7436598233013347,,,,,,,,,,,,
2017-01-02,Argentina,,16.79,15.909,,,15.919,,,,1.0,,,,1.0,0.0,0.0,0.0627352572145545,1.0,0.0,16.387,0.0497533684952276,0.0396284829721362,1.0533249686323714,16.674285714285716,0.7198560287942302,,,,,,,,,,,,,,,,,,,,0.0291608927295734,15.942800000000002,-0.0044430538172716,0.9980552070263488,15.841142857142858,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.027397556399104,0.0026453360206588,15.842333333333332,0.9986825595984944,15.756857142857143,0.4353312302839196,,,,,,,,,,,,
2017-01-03,Argentina,,16.91,15.876,,,15.896,,,,1.0,,,,1.0,0.0,0.0,0.0627352572145545,1.0,0.0,16.412333333333333,0.0492924729349586,0.0470588235294118,1.060853199498118,16.722857142857144,0.7147111375819026,,,,,,,,,,,,,,,,,,,,0.0271600907341216,15.939333333333334,-0.0065081351689613,0.9959849435382684,15.868285714285715,-0.2074297567414729,,,,,,,,,,,,,,,,,,,,,,,,,0.0256604473907957,0.0011966996283931,15.842966666666666,0.9972396486825597,15.81014285714286,-0.1444814372762115,,,,,,,,,,,,
2017-01-04,Argentina,,16.759999999999998,16.112,,,16.053,,,,1.0,,,,1.0,0.0,0.0,0.0622025938481634,1.0,0.0,16.435000000000002,0.0488194001276327,0.0422885572139302,1.0425154728952195,16.745714285714286,-0.8870490833826294,,,,,,,,,,,,,,,,,,,,0.0252770506248514,15.9407,0.0025511791425547,1.0022081920816095,15.933285714285711,1.4865205341395793,,,,,,,,,,,,,,,,,,,,,,,,,0.0239928661125266,0.0070890840652446,15.846733333333331,0.9985382390445684,15.878714285714286,0.9876698540513428,,,,,,,,,,,,
2017-01-05,Argentina,,16.67,15.931,,,15.994,,,,1.0,,,,1.0,0.0,0.0,0.0626625309396246,1.0,0.0,16.459666666666667,0.0488094985238205,0.0464532328939109,1.044584390763543,16.734285714285715,-0.5369928400954405,,,,,,,,,,,,,,,,,,,,0.0230572032628884,15.936366666666666,-0.0080941410871054,0.9982767803991602,15.936428571428571,-1.1233862959284968,,,,,,,,,,,,,,,,,,,,,,,,,0.0225177182962912,0.0079405092009074,15.850933333333334,1.0022245198483566,15.916,-0.3675325484333247,,,,,,,,,,,,
2017-01-06,Argentina,,16.66,15.789,,,15.854,,,,1.0,,,,1.0,0.0,0.0,0.0632511068943706,1.0,0.0,16.478333333333335,0.0481511322194896,0.0347826086956521,1.053763440860215,16.732857142857146,-0.0599880023995247,,,,,,,,,,,,,,,,,,,,0.0203853266649298,15.927466666666668,-0.0166292974588939,0.9986717267552182,15.919285714285715,-0.8913439206578389,,,,,,,,,,,,,,,,,,,,,,,,,0.0202735328138514,-0.0065171074069433,15.847466666666667,1.0027830487033522,15.916571428571428,-0.8753282480930435,,,,,,,,,,,,
2017-01-09,Argentina,,16.68,15.851,,,15.808,,,,1.0,,,,1.0,0.0,0.0,0.0629564341475698,1.0,0.0,16.535,0.0456586353000696,0.0360248447204967,1.0501133215814655,16.714285714285715,0.1200480192076858,,,,,,,,,,,,,,,,,,,,0.0130440691210382,15.902833333333335,-0.012767812655705,0.9979224376731304,15.876714285714284,0.3926784470200894,,,,,,,,,,,,,,,,,,,,,,,,,0.0134222461143322,-0.0093996741446297,15.835533333333334,0.9952153110047848,15.90185714285714,-0.2901475968209888,,,,,,,,,,,,
2017-01-10,Argentina,,16.65,15.712,,,15.868,,,,1.0,,,,1.0,0.0,0.0,0.0631074088097942,1.0,0.0,16.553333333333335,0.0449457116404345,0.0341614906832297,1.0507383566830746,16.677142857142858,-0.1798561151079236,,,,,,,,,,,,,,,,,,,,0.0105968940649763,15.891366666666668,-0.0214250124564027,0.9915436072194876,15.853285714285716,-0.8769162828843657,,,,,,,,,,,,,,,,,,,,,,,,,0.0116419245596475,-0.0056398044867778,15.832533333333336,1.0013883629938154,15.897857142857143,0.379554655870451,,,,,,,,,,,,
2017-01-11,Argentina,,16.61,15.605,,,15.858,,,,1.0,,,,1.0,0.0,0.0,0.0631113916061849,1.0,0.0,16.569,0.0439795854073465,0.0291201982651796,1.048280214578731,16.655714285714286,-0.2402402402402303,,,,,,,,,,,,,,,,,,,,0.0065557684417993,15.865533333333332,-0.0473137973137972,0.9848532660145156,15.780857142857142,-0.6810081466395057,,,,,,,,,,,,,,,,,,,,,,,,,0.0094997735617985,-0.0112849928299769,15.8265,1.0008204480908804,15.87,-0.0630199142929166,,,,,,,,,,,,
2017-01-12,Argentina,,16.62,15.794,,,15.821,,,,1.0,,,,1.0,0.0,0.0,0.0632391070638082,1.0,0.0,16.584333333333333,0.0429523729666276,0.0284653465346536,1.0510339594004934,16.648571428571426,0.0602046959663038,,,,,,,,,,,,,,,,,,,,0.0053398560689112,15.864966666666668,-0.0010752008095629,0.9987984569657876,15.761285714285714,1.2111502723486156,,,,,,,,,,,,,,,,,,,,,,,,,0.0073759931058343,-0.0122986640029967,15.819933333333331,1.0005059128565104,15.845285714285714,-0.2333207214024524,,,,,,,,,,,,
2017-01-13,Argentina,,16.59,15.716,,,15.843,,,,1.0,,,,1.0,0.0,0.0,0.0631113916061849,1.0,0.0,16.596333333333334,0.0425487363109073,0.022181146025878,1.0470179867466076,16.638571428571428,-0.1805054151624574,,,,,,,,,,,,,,,,,,,,0.0035305786519226,15.8511,-0.0257872551450534,0.991858630482802,15.750857142857145,-0.4938584272508595,,,,,,,,,,,,,,,,,,,,,,,,,0.0064113848209457,-0.0043989191227298,15.8176,0.9998737772167876,15.843714285714286,0.1390556854813152,,,,,,,,,,,,
2017-01-16,Argentina,,16.61,15.716,,,15.87,,,,1.0,,,,1.0,0.0,0.0,0.0629921259842519,1.0,0.0,16.608,0.0376541152949017,0.0072771376591871,1.0462992125984252,16.608571428571427,0.1205545509342931,,,,,,,,,,,,,,,,,,,,-0.0009345814064608,15.821166666666668,-0.0224544380170431,0.989984251968504,15.710714285714287,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0028318127408308,-0.0051404212637914,15.806033333333334,0.9996850393700788,15.849428571428572,0.17042226850974,,,,,,,,,,,,
2017-01-17,Argentina,,16.65,15.765,,,15.883,,,,1.0,,,,1.0,0.0,0.0,0.0628733102797862,1.0,0.0,16.613333333333333,0.036174636174636,0.0097028502122495,1.0468406161584407,16.60857142857143,0.2408187838651265,,,,,,,,,,,,,,,,,,,,-0.0028234097034474,15.810766666666666,-0.0194066057100206,0.99119773656083,15.718285714285717,0.3117841689997513,,,,,,,,,,,,,,,,,,,,,,,,,0.0016902170238657,-0.0043254764292879,15.803733333333332,0.9986167871738448,15.851571428571429,0.0819155639571578,,,,,,,,,,,,
2017-01-18,Argentina,,16.68,15.857,,,15.952,,,,1.0,,,,1.0,0.0,0.0,0.0626095667417981,1.0,0.0,16.618,0.0345514536512479,0.0084643288996373,1.0443275732531931,16.61857142857143,0.1801801801801783,,,,,,,,,,,,,,,,,,,,-0.0045898238607852,15.802833333333332,-0.0147872009940974,0.9927998998246932,15.754285714285714,0.5835712020298089,,,,,,,,,,,,,,,,,,,,,,,,,0.0010977713131243,0.0059910449643691,15.8069,0.998747808665164,15.864999999999998,0.4344267455770323,,,,,,,,,,,,
2017-01-19,Argentina,,16.689999999999998,15.763,,,15.978,,,,1.0,,,,1.0,0.0,0.0,0.0628911040533316,1.0,0.0,16.628333333333334,0.0336289420247815,0.0189255189255188,1.049652526650105,16.628571428571426,0.0599520383692819,,,,,,,,,,,,,,,,,,,,-0.0054446803689375,15.800566666666668,-0.0042953698439769,0.991352473192667,15.749857142857142,-0.5927981333165078,,,,,,,,,,,,,,,,,,,,,,,,,0.0006877172849091,0.0095406583686106,15.811933333333334,1.0048740605641333,15.88742857142857,0.1629889669007012,,,,,,,,,,,,
2017-01-20,Argentina,,16.66,15.809,,,15.857,,,,1.0,,,,1.0,0.0,0.0,0.0628733102797862,1.0,0.0,16.637666666666668,0.0325830609458395,0.0170940170940172,1.0474693492612386,16.638571428571428,-0.1797483523067522,,,,,,,,,,,,,,,,,,,,-0.0071029455531661,15.791233333333334,-0.0174031947293181,0.9939641622131404,15.763142857142856,0.2918226225972153,,,,,,,,,,,,,,,,,,,,,,,,,-0.0003119085854944,-0.0005042546485976,15.811666666666667,0.9969820811065704,15.88942857142857,-0.7572912755038241,,,,,,,,,,,,
2017-01-23,Argentina,,16.68,15.561,,,15.922,,,,1.0,,,,1.0,0.0,0.0,0.0627490352335832,1.0,0.0,16.659000000000002,0.0293075750710551,0.0133657351154312,1.0466539076961692,16.66857142857143,0.1200480192076858,,,,,,,,,,,,,,,,,,,,-0.0084241024792904,15.788433333333332,-0.0050511508951407,0.9764377372697894,15.767571428571427,-1.5687266746789774,,,,,,,,,,,,,,,,,,,,,,,,,2.7368305817621064e-05,0.0207064555420219,15.833833333333333,0.999090138989113,15.900857142857143,0.4099136028252514,,,,,,,,,,,,
2017-01-24,Argentina,,16.67,15.889,,,15.956,,,,1.0,,,,1.0,0.0,0.0,0.0627805505854286,1.0,0.0,16.666,0.0285326366460265,0.0127582017010936,1.0465517782590954,16.67142857142857,-0.059952038369293,,,,,,,,,,,,,,,,,,,,-0.0083159648109553,15.796733333333332,0.0159207161125318,0.9975201682518756,15.785285714285711,2.1078336867810465,,,,,,,,,,,,,,,,,,,,,,,,,0.0006441210273941,0.022886082441182,15.845733333333332,1.0017264651410993,15.911285714285713,0.2135410124356251,,,,,,,,,,,,
2017-01-25,Argentina,,16.65,15.817,,,15.931,,,,1.0,,,,1.0,0.0,0.0,0.0626860993574674,1.0,0.0,16.666,0.0269271057982625,0.0,1.0437235543018335,16.667142857142856,-0.1199760047990605,,,,,,,,,,,,,,,,,,,,-0.0083585211525387,15.802633333333334,0.011317135549872,0.9915060335370632,15.779571428571428,-0.4531436843098979,,,,,,,,,,,,,,,,,,,,,,,,,0.0014018573557517,0.0243039927988168,15.858333333333333,0.9986522488638144,15.908285714285714,-0.1566808723990953,,,,,,,,,,,,
2017-01-26,Argentina,,16.6,15.768,,,15.945,,,,1.0,,,,1.0,0.0,0.0,0.0627096855109271,1.0,0.0,16.666999999999998,0.0255563531945439,0.0018105009052504,1.040980779481391,16.654285714285717,-0.3003003003002824,,,,,,,,,,,,,,,,,,,,-0.0086950158889448,15.805366666666664,0.005227591482851,0.9888063211362996,15.780285714285714,-0.3097932604160025,,,,,,,,,,,,,,,,,,,,,,,,,0.0023154385019532,0.0271854667267925,15.8724,0.9999059354717336,15.903571428571428,0.0878789780930366,,,,,,,,,,,,
2017-01-27,Argentina,,16.6,15.826,,,15.891,,,,1.0,,,,1.0,0.0,0.0,0.0629524708844822,1.0,0.0,16.666999999999998,0.024065047310859,0.0,1.045011016682405,16.645714285714288,0.0,,,,,,,,,,,,,,,,,,,,-0.008789307387532,15.811,0.0107938941048733,0.9962858042178157,15.782714285714286,0.3678335870116678,,,,,,,,,,,,,,,,,,,,,,,,,0.0029045905158806,0.0204199576189558,15.883,1.000377714825307,15.908428571428573,-0.3386641580432781,,,,,,,,,,,,
2017-01-30,Argentina,,16.5,15.953,,,15.935,,,,1.0,,,,1.0,0.0,0.0,0.0629306818539379,1.0,0.0,16.654,0.0186971148944847,-0.0101979604079185,1.0383562505899753,16.602857142857143,-0.6024096385542244,,,,,,,,,,,,,,,,,,,,-0.0088164104793634,15.806933333333337,0.0027657300898862,1.0039331676158711,15.843571428571428,0.8024769366864692,,,,,,,,,,,,,,,,,,,,,,,,,0.0031961788934362,0.0053627760252366,15.892466666666667,1.0028004153425003,15.92,0.2768862878358868,,,,,,,,,,,,
2017-01-31,Argentina,,16.439999999999998,15.916,,,15.912,,,,1.0,,,,1.0,0.0,0.0,0.0628990156304053,1.0,0.0,16.646333333333335,0.0171497240157241,-0.0137972405518899,1.0340598169638644,16.57,-0.3636363636363771,,,,,,,,,,,,,,,,,,,,-0.0086546602418706,15.807166666666664,0.0004400025143,1.0011007327735322,15.847428571428573,-0.2319312981884258,,,,,,,,,,,,,,,,,,,,,,,,,0.0033836390111694,0.0039116719242902,15.894533333333332,1.0008491367110106,15.913714285714288,-0.1443363664888619,,,,,,,,,,,,
2017-02-01,Argentina,,16.41,15.869,,,15.835,,,,1.0,,,,1.0,0.0,0.0,0.0633111744222855,1.0,0.0,16.633666666666667,0.0150525823315228,-0.0226325193567599,1.0389363722697056,16.535714285714285,-0.1824817518248034,,,,,,,,,,,,,,,,,,,,-0.0085911299562604,15.805833333333332,-0.0025143000817148,1.0046850269072491,15.854857142857142,-0.2953003267152643,,,,,,,,,,,,,,,,,,,,,,,,,0.0031182275338228,-0.005276713361392,15.891733333333333,1.0025324469768917,15.900000000000002,-0.4839115133232763,,,,,,,,,,,,
2017-02-02,Argentina,,16.310000000000002,15.615,,,15.724,,,,1.0,,,,1.0,0.0,0.0,0.0637958532695374,1.0,0.0,16.613666666666667,0.012267197432825,-0.0354819633353044,1.0405103668261564,16.494285714285716,-0.6093845216331384,,,,,,,,,,,,,,,,,,,,-0.0089213266970596,15.797133333333331,-0.016439909297052,0.9961722488038276,15.833,-1.6006049530531197,,,,,,,,,,,,,,,,,,,,,,,,,0.0027162421179536,-0.0108203321590337,15.886,1.0031259968102073,15.868428571428572,-0.7009788443321785,,,,,,,,,,,,
2017-02-03,Argentina,,16.28,15.621,,,15.6542,,,,1.0,,,,1.0,0.0,0.0,0.0640409862311879,1.0,0.0,16.597666666666665,0.0098975763107187,-0.0286396181384246,1.04258725584374,16.44857142857143,-0.1839362354383866,,,,,,,,,,,,,,,,,,,,-0.0100330182070633,15.780766666666668,-0.0304741807348558,1.000384245917387,15.803714285714287,0.038424591738706,,,,,,,,,,,,,,,,,,,,,,,,,0.0016390339123519,-0.024842708528001,15.872706666666666,1.0025104066602626,15.834599999999998,-0.4439074026965195,,,,,,,,,,,,
2017-02-06,Argentina,,16.28,15.683,,,15.6175,,,,1.0,,,,1.0,0.0,0.0,0.0634215950531155,1.0,0.0,16.559333333333335,0.0037784647713725,-0.0228091236494597,1.0325035674647218,16.325714285714287,0.0,,,,,,,,,,,,,,,,,,,,-0.0098794489453615,15.7613,-0.0067135347393755,0.9946408752180116,15.706571428571428,0.3969016068113395,,,,,,,,,,,,,,,,,,,,,,,,,0.0001790372801482,-0.0149173710104705,15.846836666666666,0.9904867607420328,15.721585714285712,-0.2344418750239496,,,,,,,,,,,,
2017-02-07,Argentina,,16.29,15.563,,,15.7212,,,,1.0,,,,1.0,0.0,0.0,0.063793818378999,1.0,0.0,16.547,0.0018971885280643,-0.0222088835534214,1.039201301393895,16.304285714285715,0.0614250614250577,,,,,,,,,,,,,,,,,,,,-0.0097990739382766,15.753766666666667,-0.0143137627462156,0.9928231954323626,15.656142857142855,-0.7651597270930233,,,,,,,,,,,,,,,,,,,,,,,,,0.0001184724420053,-0.0083764349690929,15.84241,1.0029153774999202,15.694328571428573,0.6639987193852948,,,,,,,,,,,,
2017-02-08,Argentina,,16.28,15.529,,,15.685,,,,1.0,,,,1.0,0.0,0.0,0.0638162093171665,1.0,0.0,16.533666666666665,-8.063703255734023e-05,-0.0239808153477217,1.0389278876834718,16.28571428571429,-0.0613873542050225,,,,,,,,,,,,,,,,,,,,-0.0100485238479517,15.743033333333331,-0.0203141757617816,0.9910019144862796,15.60757142857143,-0.2184668765662145,,,,,,,,,,,,,,,,,,,,,,,,,0.0001753440574572,-0.007780870445344,15.83831,1.0009572431397575,15.672899999999998,-0.2302623209424203,,,,,,,,,,,,
2017-02-09,Argentina,,16.23,15.552,,,15.6325,,,,1.0,,,,1.0,0.0,0.0,0.0638977635782747,1.0,0.0,16.51966666666667,-0.0020338300443011,-0.025225225225225,1.0370607028753993,16.274285714285718,-0.307125307125311,,,,,,,,,,,,,,,,,,,,-0.0096698207202654,15.737699999999998,-0.010183299389002,0.993738019169329,15.598571428571429,0.1481099877648217,,,,,,,,,,,,,,,,,,,,,,,,,-0.0001309539850437,-0.0148411898159818,15.83046,0.9988817891373802,15.659828571428571,-0.3347146955690161,,,,,,,,,,,,
2017-02-10,Argentina,,16.23,15.405,,,15.5483,,,,1.0,,,,1.0,0.0,0.0,0.0644101639238671,1.0,0.0,16.506999999999998,-0.0037419276963004,-0.0228777844671883,1.0453769604843646,16.267142857142858,0.0,,,,,,,,,,,,,,,,,,,,-0.0084774962917517,15.731033333333334,-0.0128164049983979,0.992238575247174,15.567714285714288,-0.9452160493827132,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004020682610391,-0.0195295749779291,15.820136666666665,1.0014685517374642,15.6447,-0.5386214616983853,,,,,,,,,,,,
2017-02-13,Argentina,,16.25,15.613,,,15.5262,,,,1.0,,,,1.0,0.0,0.0,0.0645890521556596,1.0,0.0,16.470666666666666,-0.0078310108027791,-0.0204942736588306,1.049572097529469,16.24857142857143,0.1232285890326423,,,,,,,,,,,,,,,,,,,,-0.0088964714940559,15.704266666666667,-0.0065538304912191,1.0084288713063136,15.496,1.3502109704641274,,,,,,,,,,,,,,,,,,,,,,,,,-0.001374659549889,-0.0199962128384776,15.790663333333333,1.0028225415792025,15.6014,-0.1421377256677569,,,,,,,,,,,,
2017-02-14,Argentina,,16.21,15.418,,,15.4845,,,,1.0,,,,1.0,0.0,0.0,0.064609917622355,1.0,0.0,16.458000000000002,-0.0087930619127919,-0.0229053646775164,1.0473267646583753,16.237142857142857,-0.2461538461538404,,,,,,,,,,,,,,,,,,,,-0.008770600173475,15.694333333333336,-0.018961567828964,0.9961557099014698,15.475285714285716,-1.248959200666111,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019010548999183,-0.0226282900965726,15.778713333333334,1.0004522694233566,15.567585714285713,-0.2685782741430498,,,,,,,,,,,,
2017-02-15,Argentina,,16.12,15.485,,,15.4587,,,,1.0,,,,1.0,0.0,0.0,0.0650745103143098,1.0,0.0,16.441666666666666,-0.0100152536929993,-0.0295003010234797,1.0490011062666753,16.214285714285715,-0.5552128315854388,,,,,,,,,,,,,,,,,,,,-0.008503376278614,15.686633333333331,-0.0146983965385594,1.0076787922170884,15.469,0.434557011285519,,,,,,,,,,,,,,,,,,,,,,,,,-0.002595844202952,-0.0259168241965972,15.765003333333334,1.0059673325958225,15.535257142857144,-0.1666182311343633,,,,,,,,,,,,
2017-02-16,Argentina,,16.130000000000003,15.504,,,15.3675,,,,1.0,,,,1.0,0.0,0.0,0.0648403306856865,1.0,0.0,16.424333333333333,-0.011376404494382,-0.0312312312312309,1.0458745339601234,16.2,0.0620347394540976,,,,,,,,,,,,,,,,,,,,-0.0084014479584586,15.677933333333334,-0.0165556612749763,1.0052844869508837,15.462142857142856,0.1226993865030667,,,,,,,,,,,,,,,,,,,,,,,,,-0.003537982586393,-0.0324560851224579,15.74782,0.9964337818122871,15.4974,-0.589959052184208,,,,,,,,,,,,
2017-02-17,Argentina,,16.28,15.656,,,15.575,,,,1.0,,,,1.0,0.0,0.0,0.0638773554774832,1.0,0.0,16.411,-0.0124563726080152,-0.0239808153477217,1.039923347173427,16.20714285714286,0.9299442033477988,,,,,,,,,,,,,,,,,,,,-0.0083276205743695,15.671233333333332,-0.0126757898719807,1.0000638773554775,15.498,0.9803921568627416,,,,,,,,,,,,,,,,,,,,,,,,,-0.0045326197209235,-0.0236334002006018,15.735253333333334,0.9948898115618012,15.501214285714283,1.350252155523024,,,,,,,,,,,,
2017-02-20,Argentina,,16.29,15.656,,,15.715,,,,1.0,,,,1.0,0.0,0.0,0.0637348629700446,1.0,0.0,16.372333333333334,-0.0163812956843896,-0.0222088835534214,1.0382409177820269,16.22714285714286,0.0614250614250577,,,,,,,,,,,,,,,,,,,,-0.0081066299520865,15.657466666666668,-0.0096780315010436,0.9978330146590184,15.575857142857142,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0067520455953831,-0.0089550356309515,15.707686666666666,1.001593371574251,15.535814285714284,0.8988764044943753,,,,,,,,,,,,
2017-02-21,Argentina,,16.22,15.629,,,15.6642,,,,1.0,,,,1.0,0.0,0.0,0.0641231163834562,1.0,0.0,16.357666666666667,-0.0176558903012711,-0.0264105642256903,1.04007694773966,16.22857142857143,-0.4297114794352352,,,,,,,,,,,,,,,,,,,,-0.0088404414310201,15.651466666666666,-0.0113859194129926,1.0021801859570374,15.606,-0.1724578436382295,,,,,,,,,,,,,,,,,,,,,,,,,-0.007698044205506,-0.0121586680961089,15.70126,1.004437319653735,15.561485714285714,-0.3232580337257484,,,,,,,,,,,,
